SK_ID_CURR,TARGET,CODE_GENDER,AMT_CREDIT,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,FLOORSMAX_AVG,FLOORSMAX_MODE,FLOORSMAX_MEDI,TOTALAREA_MODE,DAYS_LAST_PHONE_CHANGE
158051,0,F,454500.0,454500.0,Commercial associate,Secondary / secondary special,-14231,-2209,-4454,,2,2,Business Entity Type 2,0.3934605676045124,0.5531193056939203,0.6658549219640212,0.375,0.375,0.375,0.0757,-1902.0
158052,0,M,599778.0,477000.0,Working,Secondary / secondary special,-12351,-4968,-4543,Drivers,2,2,Industry: type 9,0.2163513658345788,0.3818785737327468,0.633031641417419,0.25,0.1667,0.25,0.203,0.0
158053,0,M,1278045.0,1116000.0,Pensioner,Higher education,-21887,365243,-4018,,2,2,XNA,0.8084441767777272,0.1829643912886917,0.3201633668633456,,,,,-173.0
158054,0,F,163008.0,144000.0,Pensioner,Secondary / secondary special,-23949,365243,-3983,,2,2,XNA,,0.1113419276301539,0.6127042441012546,,,,,0.0
158055,0,F,495985.5,409500.0,Working,Higher education,-19340,-2964,-2885,Accountants,2,2,Business Entity Type 3,,0.7826961336682041,0.7076993447402619,0.0,0.0,0.0,0.0025,-1857.0
158056,1,F,269550.0,225000.0,Working,Secondary / secondary special,-17611,-1676,-1130,Laborers,2,2,Business Entity Type 2,,0.1328677284314427,0.1940678276718812,,,,,0.0
158057,0,F,225000.0,225000.0,Pensioner,Higher education,-23007,365243,-4278,,3,3,XNA,0.8889275894345972,0.6578475999917538,0.7764098512142026,,,,,-2355.0
158058,1,F,521280.0,450000.0,Working,Secondary / secondary special,-15301,-4415,-3729,,3,3,Business Entity Type 3,0.7849638946966557,0.4711686931762708,,,,,,-1831.0
158059,1,F,286704.0,247500.0,Pensioner,Secondary / secondary special,-20787,365243,-4124,,2,2,XNA,,0.3640132260090295,0.3859146722745145,0.1667,0.1667,0.1667,0.0345,0.0
158060,0,M,180000.0,180000.0,Working,Secondary / secondary special,-9755,-1600,-2434,Laborers,2,2,Self-employed,0.3031646842028898,0.4577236897595274,0.6848276586890367,,,,,-695.0
158062,0,M,640080.0,450000.0,Working,Secondary / secondary special,-13922,-2623,-4775,Laborers,2,2,Business Entity Type 3,0.5276004177179306,0.4053975021827579,0.3910549766342248,0.1667,0.1667,0.1667,0.0546,0.0
158063,0,M,239850.0,225000.0,Working,Secondary / secondary special,-8733,-1696,-1360,IT staff,2,2,Business Entity Type 3,0.3057497410637441,0.7114324871980113,0.6722428897082422,,,,,-607.0
158064,0,M,239850.0,225000.0,Pensioner,Higher education,-24504,365243,-4579,,2,2,XNA,,0.4696487728436336,0.6296742509538716,,,,,-1626.0
158065,0,M,225000.0,225000.0,Working,Secondary / secondary special,-11291,-1673,-3215,Laborers,2,2,Trade: type 2,0.2821375775498761,0.7151531976028599,0.5549467685334323,0.375,0.375,0.375,0.2465,-1589.0
158066,0,F,1113399.0,945000.0,Pensioner,Secondary / secondary special,-22875,365243,-4769,,1,1,XNA,,0.6389012323756851,0.8406665596573005,0.1667,0.1667,0.1667,0.0383,-611.0
158067,0,F,1125000.0,1125000.0,Commercial associate,Higher education,-10339,-248,-1812,Core staff,2,2,Bank,0.2336846336630441,0.564204041831652,0.5460231970049609,,,,,-1586.0
158068,0,F,101880.0,90000.0,Working,Secondary / secondary special,-11136,-2365,-3754,Sales staff,3,3,Trade: type 3,0.2309651487183988,0.4539646962641648,0.3523399726917038,,,,,-555.0
158069,0,M,592560.0,450000.0,Working,Secondary / secondary special,-20542,-149,-4066,Drivers,3,3,Business Entity Type 3,,0.6812003751588275,0.4048783643353997,,,,,-1851.0
158070,1,F,675000.0,675000.0,State servant,Higher education,-14652,-680,-4390,Sales staff,2,2,Business Entity Type 3,0.504402572605097,0.6232064934452848,0.5424451438613613,0.3333,0.3333,0.3333,0.2065,-2996.0
158071,0,F,314100.0,225000.0,Working,Secondary / secondary special,-16831,-237,-352,Sales staff,2,2,Business Entity Type 3,,0.2604515706266807,0.4686596550493113,0.3333,0.3333,0.3333,0.1095,-581.0
158072,0,F,1113840.0,900000.0,Working,Higher education,-17407,-4562,-967,Managers,3,2,Security Ministries,0.7040159747732718,0.1675176075950083,0.6512602186973006,0.0,0.0,0.0,0.0024,-516.0
158073,0,F,2156400.0,1800000.0,State servant,Secondary / secondary special,-19125,-7984,-2688,Medicine staff,2,2,Medicine,,0.6238430141034935,0.3927738606031339,,,,,-2539.0
158074,0,F,348264.0,315000.0,State servant,Higher education,-17693,-5359,-667,Managers,2,2,Security,0.7429373479292426,0.6248226244693325,0.4650692149562261,0.0833,0.0,0.0833,0.0026,-2046.0
158075,0,F,1506816.0,1350000.0,Pensioner,Higher education,-23532,365243,-4126,,1,1,XNA,0.8833808416109848,0.5795683731759963,,0.1667,0.1667,0.1667,0.0601,0.0
158076,0,M,1125000.0,1125000.0,Commercial associate,Higher education,-10503,-858,-3148,Managers,2,2,Business Entity Type 3,0.4190315814237307,0.708243664092467,0.4596904504249018,0.375,0.375,0.375,0.28,0.0
158077,0,F,675000.0,675000.0,Commercial associate,Secondary / secondary special,-16950,-1385,-476,Core staff,2,2,Self-employed,0.5640796884787636,0.432726661712312,0.3622772470384314,,,,,-1152.0
158079,0,M,1152000.0,1152000.0,State servant,Higher education,-12431,-2237,-4768,Managers,2,2,Housing,,0.5990418679244583,0.4776491548517548,0.3333,0.3333,0.3333,0.0784,-1720.0
158080,0,F,485640.0,450000.0,Pensioner,Secondary / secondary special,-21973,365243,-4282,,2,2,XNA,0.7515200647535603,0.5239122299737006,0.7713615919194317,0.1667,0.1667,0.1667,0.0692,0.0
158081,0,F,840951.0,679500.0,Working,Secondary / secondary special,-13210,-1564,-4834,Sales staff,3,3,Self-employed,,0.5429096079035124,0.6832688314232291,,,,,-687.0
158082,0,F,647046.0,463500.0,State servant,Higher education,-23014,-11664,-4675,Core staff,2,2,School,,0.6585265184096539,0.0005272652387098,0.1667,0.1667,0.1667,0.07,-1386.0
158083,0,M,152820.0,135000.0,Working,Secondary / secondary special,-14116,-6016,-5881,Laborers,2,2,Other,,0.5337903838014934,0.6817058776720116,,,,,-1532.0
158084,0,F,225000.0,225000.0,Commercial associate,Secondary / secondary special,-18140,-3638,-1701,,3,3,Other,0.7389876524408634,0.501740349304867,0.5762088360175724,,,,,-2277.0
158085,0,F,673875.0,562500.0,Working,Secondary / secondary special,-15769,-1757,-5792,Sales staff,2,2,Trade: type 7,0.373530565046489,0.6217110558232247,0.6528965519806539,0.3333,0.3333,0.3333,0.1933,-2.0
158086,0,M,297130.5,256500.0,Working,Secondary / secondary special,-13022,-1600,-1728,Laborers,3,3,Self-employed,,0.0260081839270009,0.4329616670974407,,,,,-743.0
158087,0,F,254700.0,225000.0,State servant,Higher education,-9448,-461,-1918,Core staff,2,2,Security Ministries,0.4427517374547156,0.4129888570434141,0.5919766183185521,,,,,-338.0
158088,1,F,1475154.0,1377000.0,Pensioner,Secondary / secondary special,-22141,365243,-4676,,3,2,XNA,,0.1923160541736026,0.434733248750173,0.0417,0.0417,0.0417,0.0084,-269.0
158089,0,F,57564.0,54000.0,Pensioner,Secondary / secondary special,-20959,365243,-2117,,2,2,XNA,,0.2652563401861944,0.3556387169923543,,,,,-1.0
158090,0,M,889515.0,742500.0,Working,Secondary / secondary special,-16799,-460,-331,Drivers,1,1,Transport: type 3,0.3890982273407484,0.6923527545896743,0.6144143775673561,,,,,-1504.0
158091,0,M,270000.0,270000.0,Working,Secondary / secondary special,-19743,-787,-2716,Laborers,2,2,Business Entity Type 3,,0.0011870733028474,0.6397075677637197,,,,,0.0
158092,0,F,202500.0,202500.0,Working,Higher education,-9322,-805,-414,Core staff,3,3,Self-employed,0.6613650546774043,0.5979120800498356,,0.1667,0.1667,0.1667,0.0442,-741.0
158093,0,F,270000.0,270000.0,Working,Higher education,-14928,-778,-4178,Managers,2,2,Self-employed,0.4881932173326065,0.6329931045982143,0.6380435278721609,,,,,-726.0
158094,0,F,76410.0,67500.0,Commercial associate,Higher education,-13278,-1451,-2352,Core staff,1,1,Trade: type 1,,0.5288732021917694,0.6430255641096323,,,,,0.0
158095,0,F,1258650.0,1125000.0,Pensioner,Higher education,-20001,365243,-3558,,2,2,XNA,,0.7199925554446679,0.6769925032909132,,,,,-1930.0
158096,1,F,1185120.0,900000.0,Working,Higher education,-9927,-556,-440,Accountants,3,3,Realtor,,0.4952403612472902,,0.1667,0.1667,0.1667,0.096,-1684.0
158097,1,M,225000.0,225000.0,Pensioner,Secondary / secondary special,-24499,365243,-4117,,2,2,XNA,,0.5716036983261973,0.5172965813614878,0.1667,0.1667,0.1667,0.049,0.0
158098,0,F,298512.0,270000.0,Commercial associate,Secondary / secondary special,-19286,-747,-2776,Accountants,2,2,Self-employed,,0.5168990855961759,0.7738956942145427,,,,,-1860.0
158101,0,F,604152.0,540000.0,Commercial associate,Secondary / secondary special,-12411,-662,-1518,Laborers,2,2,Other,,0.5837294572307448,0.0691742267133691,0.0417,0.0417,0.0417,0.0091,-359.0
158103,0,M,450000.0,450000.0,Working,Secondary / secondary special,-19982,-953,-1813,Laborers,2,2,Business Entity Type 3,0.3651733659373613,0.5121687896754308,0.228883416700673,0.25,0.1667,0.25,0.1275,-321.0
158104,0,F,473760.0,450000.0,Working,Higher education,-12936,-5465,-3611,High skill tech staff,3,3,Business Entity Type 2,0.3799314730182223,0.5735517171537853,0.1766525794312139,,,,,-495.0
158105,0,F,225000.0,225000.0,Working,Secondary / secondary special,-13837,-264,-5202,,3,2,Business Entity Type 3,,0.3865607811290515,0.3376727217405312,,,,,-5.0
158106,0,M,1394230.5,1282500.0,Commercial associate,Secondary / secondary special,-23412,-7814,-4054,Laborers,1,1,Self-employed,,0.7344268339008476,,,,,,-1889.0
158108,0,F,1256400.0,900000.0,Commercial associate,Higher education,-15403,-7089,-4003,,3,2,Business Entity Type 3,0.541145882820137,0.4225628182758999,0.6430255641096323,0.1667,0.1667,0.1667,0.1212,-963.0
158109,0,F,819432.0,684000.0,Pensioner,Secondary / secondary special,-20654,365243,-4035,,2,2,XNA,,0.5461311865589538,0.4543210601605785,,,,,-394.0
158110,0,F,270000.0,270000.0,Commercial associate,Secondary / secondary special,-14059,-762,-3989,Laborers,1,1,Business Entity Type 3,,0.5502203506706437,0.4561097392782771,,,,,-635.0
158111,0,F,787131.0,679500.0,Pensioner,Secondary / secondary special,-21947,365243,-4226,,2,2,XNA,,0.6845295159977436,0.7517237147741489,0.1667,0.1667,0.1667,0.0389,0.0
158112,0,F,1288350.0,1125000.0,Commercial associate,Higher education,-21321,-2334,-4692,Managers,2,2,Business Entity Type 3,,0.57304352314712,0.3606125659189888,0.3333,0.3333,0.3333,0.1157,-1400.0
158113,1,F,679500.0,679500.0,Commercial associate,Higher education,-12056,-2915,-4661,Accountants,2,2,Medicine,0.2920384162479763,0.7130414791042483,0.7826078370261895,0.3333,0.3333,0.3333,0.1242,-1636.0
158115,0,M,314100.0,225000.0,Commercial associate,Secondary / secondary special,-12070,-1146,-2348,,2,2,Business Entity Type 2,0.4556524993974362,0.6218241942809328,,0.1667,0.1667,0.1667,0.0463,-2253.0
158116,0,M,1078200.0,900000.0,Working,Secondary / secondary special,-18605,-7320,-2098,High skill tech staff,1,1,Electricity,0.3256100219845159,0.7656476951208983,,,,,,-4.0
158117,0,F,132444.0,117000.0,Commercial associate,Higher education,-11632,-2633,-4195,Sales staff,2,2,Self-employed,,0.5474209195555624,0.4866531565147181,,,,,0.0
158118,0,F,239850.0,225000.0,Commercial associate,Secondary / secondary special,-14856,-1368,-80,Accountants,2,2,Bank,,0.7163544170839238,0.501075160239048,0.1667,0.1667,0.1667,0.0902,0.0
158119,0,F,824823.0,688500.0,Working,Secondary / secondary special,-19601,-639,-3135,Security staff,2,2,Security,,0.7181150854774714,,0.3333,0.3333,0.3333,0.1874,-968.0
158120,0,M,247275.0,225000.0,Working,Secondary / secondary special,-15698,-1599,-4146,Laborers,2,2,Industry: type 11,0.1948163295231193,0.6681562084769614,0.6363761710860439,,,,,-2444.0
158121,0,F,539230.5,409500.0,Working,Higher education,-11017,-571,-1059,Realty agents,2,2,School,0.6818844800317553,0.6844870139394195,0.4329616670974407,,,,,-310.0
158122,0,F,178290.0,157500.0,Pensioner,Secondary / secondary special,-23506,365243,-4121,,2,2,XNA,,0.7400270090961942,0.2512394458905693,,,,,0.0
158123,0,F,254700.0,225000.0,Commercial associate,Secondary / secondary special,-16381,-2767,-572,Laborers,2,2,Business Entity Type 3,0.4143349631338813,0.7248162309102507,0.4776491548517548,0.0833,0.0833,0.0833,0.0489,-2106.0
158124,0,M,71955.0,67500.0,State servant,Secondary / secondary special,-17673,-2704,-1196,Managers,1,1,Government,,0.6855580661751048,,0.4583,0.4583,0.4583,0.1339,-1766.0
158125,0,F,270000.0,270000.0,State servant,Higher education,-15736,-7797,-4683,,3,3,University,,0.2939739682532651,0.5971924268337128,,,,,-382.0
158126,0,M,1800000.0,1800000.0,State servant,Secondary / secondary special,-20237,-1766,-3576,Laborers,2,2,Other,,0.7331923831032371,0.1940678276718812,0.1667,0.1667,0.1667,0.038,-1422.0
158129,0,F,900000.0,900000.0,Working,Higher education,-11653,-3671,-2493,Core staff,2,1,School,0.6272500682631048,0.7088713515062403,0.6161216908872079,0.1667,0.1667,0.1667,0.0591,-2236.0
158130,0,F,1051294.5,918000.0,Working,Secondary / secondary special,-22195,-348,-4771,Laborers,3,3,Trade: type 1,,0.4821928053197344,0.7583930617144343,0.1667,0.1667,0.1667,0.0548,0.0
158131,1,M,675000.0,675000.0,Working,Secondary / secondary special,-16226,-8158,-5083,Laborers,3,3,Transport: type 2,,0.5576443258336038,0.3523399726917038,,,,,-1471.0
158132,0,F,1483650.0,1350000.0,Pensioner,Secondary / secondary special,-23602,365243,-4366,,1,1,XNA,0.8721460288298544,0.7220028384618838,,,,,,-1704.0
158133,0,F,1046142.0,913500.0,Pensioner,Secondary / secondary special,-19198,365243,-2750,,1,1,XNA,,0.7406365653693219,0.3807996826489149,0.625,0.625,0.625,0.0822,-1547.0
158134,0,F,143910.0,135000.0,Working,Secondary / secondary special,-18185,-6948,-1727,Managers,2,2,Postal,,0.2535950827254488,0.646329897706246,,,,,-1667.0
158135,0,F,276277.5,238500.0,Working,Secondary / secondary special,-19022,-6409,-2565,Laborers,2,2,Agriculture,,0.2277775212099957,0.6512602186973006,,,,,-2167.0
158136,0,F,1381113.0,1206000.0,Working,Secondary / secondary special,-16924,-139,-445,Core staff,2,2,Transport: type 2,,0.6458837535676994,0.6785676886853644,,,,,-3.0
158137,0,F,1078200.0,900000.0,Working,Higher education,-14278,-3148,-2023,Managers,2,2,Medicine,0.7238450596677001,0.3924782723268333,0.2301588968634147,,,,,-719.0
158138,0,F,1288350.0,1125000.0,Working,Secondary / secondary special,-15780,-3371,-4084,Sales staff,2,2,Business Entity Type 3,0.6077276362881945,0.4435032740614661,0.4525335592581747,,,,,-177.0
158139,0,M,521280.0,450000.0,Commercial associate,Higher education,-12668,-2998,-5075,Managers,3,3,Self-employed,,0.6466036394517253,,,,,,-1557.0
158140,0,M,941580.0,900000.0,State servant,Secondary / secondary special,-13908,-7269,-4609,Laborers,2,2,Military,0.7729468494409054,0.7631113671931713,0.5797274227921155,,,,,-3211.0
158141,0,F,225000.0,225000.0,Working,Higher education,-10468,-269,-2375,Managers,2,2,Other,,0.5079938037065433,0.324891229465852,0.3333,0.3333,0.3333,0.2302,-2176.0
158143,0,F,1515415.5,1354500.0,Working,Secondary / secondary special,-15371,-3533,-3974,Secretaries,2,2,Medicine,0.7255469161134374,0.4121197098456806,0.5585066276769286,0.5417,0.5417,0.5417,0.0987,-674.0
158144,0,F,495216.0,427500.0,Pensioner,Secondary / secondary special,-17849,365243,-1392,,2,2,XNA,,0.6782249874831882,,,,,,-2178.0
158147,0,M,778968.0,558000.0,Working,Secondary / secondary special,-15329,-1224,-4517,Laborers,3,3,Business Entity Type 3,,0.4850379916929972,0.6479768603302221,0.0417,0.0417,0.0417,0.0084,-2089.0
158148,0,F,840996.0,702000.0,Working,Higher education,-10743,-457,-2339,Accountants,2,2,Business Entity Type 3,0.3738657217436472,0.3858972490721636,,0.1667,0.1667,0.1667,0.0993,-2041.0
158149,0,M,629325.0,562500.0,Commercial associate,Secondary / secondary special,-16475,-4696,-11,Laborers,2,2,Business Entity Type 3,0.5042810384861416,0.7431281055034443,0.2445163919946749,0.1667,0.1667,0.1667,0.0561,-1534.0
158150,0,F,1928304.0,1800000.0,Working,Higher education,-22378,-726,-5009,,2,2,Business Entity Type 3,,0.3069661774722822,0.8027454758994178,,,,0.0071,0.0
158151,0,F,755190.0,675000.0,Working,Lower secondary,-12107,-1656,-1377,Managers,2,2,Business Entity Type 3,0.6462470573199197,0.5607437222061362,0.237916079507114,0.1667,0.1667,0.1667,0.1398,-597.0
158152,0,F,1006920.0,900000.0,State servant,Higher education,-10130,-3334,-2470,Medicine staff,2,2,Medicine,,0.7020102153608845,0.4507472818545589,0.125,0.125,0.125,0.0675,-909.0
158153,0,F,1303812.0,1138500.0,Pensioner,Secondary / secondary special,-20858,365243,-4356,,2,2,XNA,,0.7141409185576141,0.5388627065779676,,,,,-2787.0
158154,0,F,450000.0,450000.0,Commercial associate,Secondary / secondary special,-20046,-2781,-3568,Sales staff,2,2,Self-employed,0.6105540831815658,0.5343182127300364,0.4740512892789932,0.1667,0.1667,0.1667,0.0895,-1951.0
158155,0,M,755190.0,675000.0,Working,Secondary / secondary special,-19557,-1898,-2979,Laborers,2,2,Police,,0.7787429198584449,0.8357765157975799,,,,,-696.0
158156,1,F,276277.5,238500.0,Working,Secondary / secondary special,-14063,-1593,-4479,Sales staff,2,2,Trade: type 3,,0.640040616163284,0.0839170036575357,0.1667,0.1667,0.1667,0.0753,0.0
158157,1,F,1493086.5,1363500.0,Commercial associate,Higher education,-12874,-173,-4928,,3,3,Business Entity Type 3,0.4372913529110104,0.346846971541065,0.4866531565147181,0.3333,0.3333,0.3333,0.04,-226.0
158158,0,F,254700.0,225000.0,Working,Secondary / secondary special,-24911,-2919,-2726,,2,2,Business Entity Type 2,0.8678311366228213,0.5257173133617878,0.8327850252992314,0.3333,0.3333,0.3333,0.2339,-2105.0
158159,0,F,612612.0,495000.0,Commercial associate,Secondary / secondary special,-10857,-463,-1896,Core staff,1,1,Trade: type 2,,0.7303294268099423,0.3589512285783967,0.3333,0.3333,0.3333,0.1446,-680.0
158160,0,M,180000.0,180000.0,Working,Higher education,-8868,-264,-1546,Core staff,3,3,Self-employed,0.1621764643918509,0.6802926487004927,0.646329897706246,,,,,-1462.0
158161,1,M,921861.0,769500.0,Working,Secondary / secondary special,-12839,-222,-4373,Laborers,3,3,Business Entity Type 2,0.1413486969894451,0.4253131073117893,0.5971924268337128,,,,,-811.0
158162,0,F,545040.0,450000.0,Working,Secondary / secondary special,-10129,-1991,-1956,Laborers,1,1,Business Entity Type 3,0.3942075945072909,0.6634169193769247,0.2314393514998941,0.1667,0.1667,0.1667,0.1893,-229.0
158163,0,F,301095.0,279000.0,Commercial associate,Secondary / secondary special,-18221,-7803,-1771,Sales staff,2,2,Trade: type 7,,0.5828418172331169,0.4014074137749511,0.0417,0.0417,0.0417,0.0087,-1764.0
158164,0,M,1113840.0,900000.0,Working,Higher education,-19908,-4433,-3438,Laborers,2,2,Business Entity Type 3,,0.6119379264654161,,,,,,-2350.0
158165,0,M,278613.0,252000.0,Working,Higher education,-11087,-331,-3732,,1,1,Business Entity Type 3,,0.6731119229391261,0.7338145369642702,0.2396,0.0417,0.1875,0.0938,-2277.0
158166,0,M,331632.0,315000.0,Commercial associate,Secondary / secondary special,-8545,-370,-817,,2,2,Transport: type 4,,0.6334197303401482,0.1068419476808217,0.1667,0.1667,0.1667,0.0686,-630.0
158168,0,F,220500.0,220500.0,Pensioner,Secondary / secondary special,-21095,365243,-4417,,2,2,XNA,,0.4396370595437433,0.3170317785834444,0.0417,0.0417,0.0417,0.0162,-27.0
158169,0,F,545040.0,450000.0,Commercial associate,Higher education,-9119,-373,-1786,Accountants,2,2,Bank,0.3047955220533119,0.0640630897577453,0.4525335592581747,,,,,0.0
158170,0,F,1800000.0,1800000.0,Pensioner,Higher education,-21714,365243,-4548,,2,2,XNA,,0.7873971957987392,0.5919766183185521,0.1667,0.1667,0.1667,0.0315,-475.0
158171,0,F,1159411.5,1066500.0,State servant,Higher education,-17532,-1022,-1084,,2,2,Security Ministries,0.8129223141961751,0.4193327058628084,,0.1667,0.1667,0.1667,0.1049,-615.0
158172,0,F,295168.5,238500.0,Pensioner,Higher education,-23291,365243,-4562,,2,2,XNA,,0.5648115183415908,0.3539876078507373,,,,,-4.0
158173,0,M,180000.0,180000.0,Working,Higher education,-10753,-229,-3392,,2,2,Other,,0.5200709999454761,0.4311917977993083,0.1667,0.1667,0.1667,0.0811,-731.0
